_id,sessionID,siteID,stationID,spaceID,clusterID,userID,timezone,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,userInput_WhPerMile,userInput_kWhRequested,userInput_milesRequested,userInput_minutesAvailable,userInput_requestedDeparture,userInput_paymentRequired
5b5529dba,CA-015368,caltech,CA-010,CA-CA-010,caltech-1,8797,America/Los_Angeles,2018-06-08 10:07:15.052219,2018-06-09 00:07:15.052219,2018-06-08 10:46:57.747370,4.368,290.0,5.33,18.4,840,2018-06-09 00:07:15.052219,False
5b3a67525,JP-015369,jpl,JP-001,JP-CA-001,jpl-0,5967,America/Los_Angeles,2018-06-19 10:05:53.138330,2018-06-19 15:57:31.743061,2018-06-19 13:05:33.752938,19.764,400.0,21.78,54.5,351,2018-06-19 15:57:31.743061,True
5b3c5db32,JP-015371,jpl,JP-023,JP-CA-023,jpl-2,6441,America/Los_Angeles,2018-06-28 15:25:41.597702,2018-06-28 22:15:32.110937,2018-06-28 17:03:20.365131,10.741,400.0,12.78,31.9,409,2018-06-28 22:15:32.110937,False
5b1e39ca4,CA-015372,caltech,CA-038,CA-CA-038,caltech-3,3195,America/Los_Angeles,2018-05-11 08:43:02.970118,2018-05-11 14:50:18.648902,2018-05-11 09:44:27.352005,6.755,290.0,7.03,24.3,367,2018-05-11 14:50:18.648902,False
5b5b11b74,CA-015373,caltech,CA-022,CA-CA-022,caltech-2,6517,America/Los_Angeles,2018-07-02 10:52:23.651509,2018-07-02 14:02:02.830420,2018-07-02 12:00:39.464079,7.509,400.0,8.65,21.6,189,2018-07-02 14:02:02.830420,False
5b4d09826,CA-015374,caltech,CA-001,CA-CA-001,caltech-0,2772,America/Los_Angeles,2018-06-19 15:15:38.451910,2018-06-19 22:05:13.722327,2018-06-19 19:16:37.478590,26.508,250.0,29.62,118.5,409,2018-06-19 22:05:13.722327,False
5b5a87f97,CA-015375,caltech,CA-050,CA-CA-050,caltech-5,4776,America/Los_Angeles,2018-05-25 08:42:29.933800,2018-05-25 12:23:48.587644,2018-05-25 10:24:55.266143,11.266,400.0,11.73,29.3,221,2018-05-25 12:23:48.587644,False
5b19a0638,JP-015377,jpl,JP-033,JP-CA-033,jpl-3,1533,America/Los_Angeles,2018-07-10 12:19:08.897580,2018-07-10 18:21:32.347539,2018-07-10 13:14:15.815536,6.063,350.0,6.66,19.0,362,2018-07-10 18:21:32.347539,False
5b1e43e45,CA-015378,caltech,CA-029,CA-CA-029,caltech-2,6772,America/Los_Angeles,2018-07-25 09:12:13.605626,2018-07-25 14:02:50.063362,2018-07-25 10:07:49.904700,6.117,350.0,6.75,19.3,290,2018-07-25 14:02:50.063362,False
5bf23834,CA-015379,caltech,CA-025,CA-CA-025,caltech-2,2270,America/Los_Angeles,2018-07-23 08:30:41.701646,2018-07-23 10:40:52.893720,2018-07-23 09:17:59.161621,5.202,290.0,5.69,19.6,130,2018-07-23 10:40:52.893720,False
5b5041dc0,JP-015380,jpl,JP-039,JP-CA-039,jpl-3,6410,America/Los_Angeles,2018-05-30 13:10:17.056225,2018-05-31 00:24:12.630594,2018-05-30 14:57:59.454717,11.848,320.0,12.02,37.6,673,2018-05-31 00:24:12.630594,True
5b3c2a769,CA-015382,caltech,CA-024,CA-CA-024,caltech-2,1533,America/Los_Angeles,2018-06-06 12:02:02.271096,2018-06-06 17:38:48.461327,2018-06-06 14:46:39.390268,18.108,320.0,18.67,58.3,336,2018-06-06 17:38:48.461327,True
5b1d2a420,CA-015384,caltech,CA-023,CA-CA-023,caltech-2,1999,America/Los_Angeles,2018-07-01 09:23:38.342747,2018-07-01 16:42:30.725737,2018-07-01 09:47:18.039468,2.603,290.0,2.99,10.3,438,2018-07-01 16:42:30.725737,True
5b1f78e31,CA-015385,caltech,CA-032,CA-CA-032,caltech-3,7802,America/Los_Angeles,2018-06-20 09:28:51.543167,2018-06-20 16:43:23.339344,2018-06-20 10:49:48.089136,8.904,320.0,8.95,28.0,434,2018-06-20 16:43:23.339344,True
5b18e3309,CA-015386,caltech,CA-014,CA-CA-014,caltech-1,2787,America/Los_Angeles,2018-05-31 08:51:20.097908,2018-05-31 14:34:05.483451,2018-05-31 11:03:25.922375,14.531,400.0,18.06,45.1,342,2018-05-31 14:34:05.483451,False
5b32561ad,CA-015387,caltech,CA-015,CA-CA-015,caltech-1,7099,America/Los_Angeles,2018-07-15 10:01:55.626987,2018-07-15 11:37:43.412646,2018-07-15 10:50:44.036330,5.369,290.0,5.63,19.4,95,2018-07-15 11:37:43.412646,False
5becc54d,CA-015388,caltech,CA-024,CA-CA-024,caltech-2,3178,America/Los_Angeles,2018-06-02 06:59:13.865295,2018-06-02 08:43:33.671815,2018-06-02 07:47:12.258440,5.277,290.0,5.38,18.6,104,2018-06-02 08:43:33.671815,False
5b185ee5d,JP-015389,jpl,JP-053,JP-CA-053,jpl-5,4615,America/Los_Angeles,2018-06-20 14:38:36.782919,2018-06-20 17:10:56.542190,2018-06-20 17:10:41.622862,16.729,290.0,25.61,88.3,152,2018-06-20 17:10:56.542190,False
5b3538ec2,JP-015390,jpl,JP-016,JP-CA-016,jpl-1,5807,America/Los_Angeles,2018-05-15 10:01:14.349576,2018-05-15 15:43:33.010356,2018-05-15 12:28:36.936243,16.211,350.0,17.7,50.6,342,2018-05-15 15:43:33.010356,False
5b3b43993,CA-015391,caltech,CA-019,CA-CA-019,caltech-1,7662,America/Los_Angeles,2018-05-17 08:19:04.047516,2018-05-17 11:57:16.698883,2018-05-17 10:32:27.874890,14.674,250.0,16.92,67.7,218,2018-05-17 11:57:16.698883,True
5b2e230c0,CA-015392,caltech,CA-028,CA-CA-028,caltech-2,4320,America/Los_Angeles,2018-06-08 13:43:25.332222,2018-06-08 18:46:02.280230,2018-06-08 17:00:36.310724,21.69,320.0,22.09,69.0,302,2018-06-08 18:46:02.280230,True
5b3f1b537,JP-015393,jpl,JP-054,JP-CA-054,jpl-5,4067,America/Los_Angeles,2018-06-21 08:04:16.091887,2018-06-21 10:26:16.373762,2018-06-21 09:42:00.699554,10.752,250.0,11.63,46.5,142,2018-06-21 10:26:16.373762,False
5b396473f,CA-015394,caltech,CA-036,CA-CA-036,caltech-3,8854,America/Los_Angeles,2018-06-10 08:34:26.846411,2018-06-10 15:53:51.275493,2018-06-10 09:07:26.367010,3.629,290.0,3.98,13.7,439,2018-06-10 15:53:51.275493,False
5b27df644,JP-015395,jpl,JP-020,JP-CA-020,jpl-2,5834,America/Los_Angeles,2018-07-02 10:07:45.633780,2018-07-02 15:33:00.679554,2018-07-02 11:41:47.036806,10.343,320.0,11.84,37.0,325,2018-07-02 15:33:00.679554,False
5b363c0f0,CA-015396,caltech,CA-039,CA-CA-039,caltech-3,6978,America/Los_Angeles,2018-07-21 11:46:37.737265,2018-07-21 16:33:36.353576,2018-07-21 13:02:18.420684,8.325,400.0,8.92,22.3,286,2018-07-21 16:33:36.353576,True
5b570bcde,JP-015398,jpl,JP-030,JP-CA-030,jpl-3,4204,America/Los_Angeles,2018-06-30 09:56:41.137081,2018-06-30 14:44:56.582898,2018-06-30 11:13:26.653769,8.443,400.0,9.72,24.3,288,2018-06-30 14:44:56.582898,False
5b5e170db,CA-015399,caltech,CA-010,CA-CA-010,caltech-1,3460,America/Los_Angeles,2018-05-17 17:19:47.612565,2018-05-18 00:32:01.645068,2018-05-17 19:29:04.698738,14.221,250.0,15.3,61.2,432,2018-05-18 00:32:01.645068,False
5b3022d4f,CA-015400,caltech,CA-016,CA-CA-016,caltech-1,8079,America/Los_Angeles,2018-05-01 12:40:43.579668,2018-05-01 18:32:46.892410,2018-05-01 14:30:51.488842,12.115,250.0,13.22,52.9,352,2018-05-01 18:32:46.892410,False
5b3db3540,CA-015401,caltech,CA-026,CA-CA-026,caltech-2,7202,America/Los_Angeles,2018-07-02 08:46:50.725488,2018-07-02 13:04:22.390094,2018-07-02 11:21:38.215405,17.027,320.0,17.24,53.9,257,2018-07-02 13:04:22.390094,True
5b1efcc43,CA-015403,caltech,CA-053,CA-CA-053,caltech-5,1075,America/Los_Angeles,2018-06-06 15:49:10.435801,2018-06-06 20:05:54.309104,2018-06-06 17:30:52.363185,11.187,290.0,11.78,40.6,256,2018-06-06 20:05:54.309104,False
5b5cd2982,CA-015404,caltech,CA-022,CA-CA-022,caltech-2,1747,America/Los_Angeles,2018-06-21 10:30:27.913244,2018-06-21 12:50:05.471739,2018-06-21 11:24:21.910340,5.929,290.0,6.36,21.9,139,2018-06-21 12:50:05.471739,True
5b5e434f4,JP-015405,jpl,JP-034,JP-CA-034,jpl-3,2875,America/Los_Angeles,2018-07-27 06:39:35.979961,2018-07-27 07:27:30.982457,2018-07-27 07:23:01.019682,4.776,250.0,5.18,20.7,47,2018-07-27 07:27:30.982457,True
5b46a8fd9,CA-015406,caltech,CA-016,CA-CA-016,caltech-1,2971,America/Los_Angeles,2018-05-14 09:13:28.576198,2018-05-14 19:15:22.866968,2018-05-14 10:15:48.704161,6.857,320.0,8.12,25.4,601,2018-05-14 19:15:22.866968,False
5b2130a73,CA-015407,caltech,CA-017,CA-CA-017,caltech-1,5251,America/Los_Angeles,2018-05-15 08:49:33.066214,2018-05-15 13:31:42.628617,2018-05-15 09:32:07.823392,4.684,290.0,5.59,19.3,282,2018-05-15 13:31:42.628617,True
5b234990a,JP-015408,jpl,JP-048,JP-CA-048,jpl-4,8503,America/Los_Angeles,2018-06-05 07:52:22.443082,2018-06-05 09:47:50.490687,2018-06-05 08:26:43.045311,3.778,290.0,4.22,14.6,115,2018-06-05 09:47:50.490687,True
5b1f596c5,CA-015409,caltech,CA-031,CA-CA-031,caltech-3,8116,America/Los_Angeles,2018-05-29 07:17:14.155245,2018-05-29 09:26:59.666929,2018-05-29 08:15:03.177637,6.36,350.0,6.91,19.7,129,2018-05-29 09:26:59.666929,False
5b1571a85,CA-015410,caltech,CA-005,CA-CA-005,caltech-0,8350,America/Los_Angeles,2018-06-20 14:12:19.071930,2018-06-21 00:20:26.739565,2018-06-20 15:31:46.013864,8.739,290.0,9.08,31.3,608,2018-06-21 00:20:26.739565,True
5b1699a9d,CA-015411,caltech,CA-009,CA-CA-009,caltech-0,1482,America/Los_Angeles,2018-06-26 09:37:49.238108,2018-06-26 13:45:01.292484,2018-06-26 12:23:04.455541,18.178,250.0,20.2,80.8,247,2018-06-26 13:45:01.292484,False
5b16f35a8,CA-015412,caltech,CA-046,CA-CA-046,caltech-4,7911,America/Los_Angeles,2018-07-03 10:12:29.114772,2018-07-03 13:37:02.963880,2018-07-03 11:20:28.665463,7.479,350.0,7.88,22.5,204,2018-07-03 13:37:02.963880,True
5b1e236ac,CA-015413,caltech,CA-049,CA-CA-049,caltech-4,3462,America/Los_Angeles,2018-05-25 10:35:01.545157,2018-05-25 16:49:57.323780,2018-05-25 12:42:23.683010,14.011,350.0,14.07,40.2,374,2018-05-25 16:49:57.323780,False
5b2876829,CA-015414,caltech,CA-050,CA-CA-050,caltech-5,6949,America/Los_Angeles,2018-05-28 15:02:40.340021,2018-05-28 20:34:41.109575,2018-05-28 15:47:12.140288,4.898,250.0,5.04,20.2,332,2018-05-28 20:34:41.109575,True
5b107e51f,JP-015415,jpl,JP-009,JP-CA-009,jpl-0,4285,America/Los_Angeles,2018-06-07 08:34:45.392467,2018-06-07 18:28:03.733958,2018-06-07 10:12:29.819682,10.751,290.0,12.35,42.6,593,2018-06-07 18:28:03.733958,True
5b3ddd784,JP-015416,jpl,JP-033,JP-CA-033,jpl-3,4210,America/Los_Angeles,2018-05-25 08:28:01.064507,2018-05-25 14:27:59.454786,2018-05-25 09:41:16.642258,8.059,250.0,9.46,37.9,359,2018-05-25 14:27:59.454786,True
5b1c45e53,CA-015417,caltech,CA-047,CA-CA-047,caltech-4,8490,America/Los_Angeles,2018-06-08 10:12:45.784245,2018-06-08 12:39:02.873020,2018-06-08 11:10:34.685539,6.36,350.0,7.14,20.4,146,2018-06-08 12:39:02.873020,True
5b39f6ad9,CA-015418,caltech,CA-015,CA-CA-015,caltech-1,2709,America/Los_Angeles,2018-06-07 10:15:10.735204,2018-06-07 13:43:05.895122,2018-06-07 12:16:37.014288,13.358,350.0,14.5,41.4,207,2018-06-07 13:43:05.895122,False
5b41d26ae,CA-015420,caltech,CA-012,CA-CA-012,caltech-1,7220,America/Los_Angeles,2018-05-08 09:27:50.442511,2018-05-08 14:35:12.441153,2018-05-08 10:25:03.673738,6.294,350.0,6.44,18.4,307,2018-05-08 14:35:12.441153,True
5b3070669,CA-015421,caltech,CA-011,CA-CA-011,caltech-1,4780,America/Los_Angeles,2018-06-19 07:32:55.922138,2018-06-19 09:20:51.457240,2018-06-19 09:09:17.426960,10.599,400.0,27.88,69.7,107,2018-06-19 09:20:51.457240,False
5b1ef3b0d,JP-015422,jpl,JP-002,JP-CA-002,jpl-0,8321,America/Los_Angeles,2018-05-25 08:50:51.305235,2018-05-25 12:33:56.479222,2018-05-25 11:51:12.437194,19.839,250.0,25.18,100.7,223,2018-05-25 12:33:56.479222,True
5b52fa308,CA-015423,caltech,CA-004,CA-CA-004,caltech-0,6757,America/Los_Angeles,2018-06-14 07:36:40.786256,2018-06-14 16:19:40.943072,2018-06-14 08:54:49.650715,8.596,290.0,9.02,31.1,523,2018-06-14 16:19:40.943072,True
5b1e9c084,CA-015424,caltech,CA-051,CA-CA-051,caltech-5,5817,America/Los_Angeles,2018-07-02 12:49:12.956949,2018-07-02 19:31:42.802236,2018-07-02 15:22:01.715436,16.809,250.0,16.91,67.6,402,2018-07-02 19:31:42.802236,True
5b54a9e14,JP-015425,jpl,JP-048,JP-CA-048,jpl-4,8904,America/Los_Angeles,2018-07-13 07:01:34.949961,2018-07-13 11:36:46.427879,2018-07-13 09:51:01.756177,18.639,400.0,19.08,47.7,275,2018-07-13 11:36:46.427879,False
5b57ed108,CA-015426,caltech,CA-007,CA-CA-007,caltech-0,5747,America/Los_Angeles,2018-05-25 09:02:49.607064,2018-05-25 10:29:41.796144,2018-05-25 09:28:54.586367,2.869,400.0,3.17,7.9,86,2018-05-25 10:29:41.796144,False
5b45fcbec,JP-015427,jpl,JP-020,JP-CA-020,jpl-2,3303,America/Los_Angeles,2018-05-29 06:04:20.660163,2018-05-29 11:34:11.201245,2018-05-29 07:24:32.027979,8.821,350.0,9.45,27.0,329,2018-05-29 11:34:11.201245,True
5b324eb98,CA-015429,caltech,CA-023,CA-CA-023,caltech-2,7121,America/Los_Angeles,2018-06-28 07:52:54.689241,2018-06-28 11:28:41.026023,2018-06-28 09:37:33.888732,11.512,320.0,11.64,36.4,215,2018-06-28 11:28:41.026023,False
5b5af5d18,JP-015432,jpl,JP-007,JP-CA-007,jpl-0,3491,America/Los_Angeles,2018-06-08 15:37:01.977209,2018-06-08 17:52:18.944049,2018-06-08 17:34:50.311988,12.959,320.0,13.31,41.6,135,2018-06-08 17:52:18.944049,False
5b4b4f07e,CA-015433,caltech,CA-035,CA-CA-035,caltech-3,3807,America/Los_Angeles,2018-07-18 09:17:00.159372,2018-07-18 12:33:15.036337,2018-07-18 09:45:35.864756,3.145,250.0,3.36,13.4,196,2018-07-18 12:33:15.036337,True
5b2e7fca9,JP-015435,jpl,JP-029,JP-CA-029,jpl-2,8618,America/Los_Angeles,2018-07-18 09:36:30.703127,2018-07-18 12:08:19.331604,2018-07-18 10:57:21.366595,8.893,290.0,11.09,38.2,151,2018-07-18 12:08:19.331604,False
5b18bdb91,JP-015436,jpl,JP-051,JP-CA-051,jpl-5,5645,America/Los_Angeles,2018-06-16 08:06:08.188515,2018-06-16 15:04:18.962741,2018-06-16 09:57:56.025930,12.298,290.0,14.73,50.8,418,2018-06-16 15:04:18.962741,True
5b40d6b34,CA-015437,caltech,CA-032,CA-CA-032,caltech-3,8780,America/Los_Angeles,2018-05-23 11:55:33.645756,2018-05-24 00:53:49.225690,2018-05-23 12:17:51.565263,2.453,250.0,2.99,12.0,778,2018-05-24 00:53:49.225690,True
5b2bf3084,CA-015438,caltech,CA-036,CA-CA-036,caltech-3,1546,America/Los_Angeles,2018-07-13 09:27:03.724682,2018-07-13 16:24:02.135820,2018-07-13 10:59:06.804396,10.126,250.0,10.37,41.5,416,2018-07-13 16:24:02.135820,False
5b2c6383a,JP-015439,jpl,JP-040,JP-CA-040,jpl-4,8401,America/Los_Angeles,2018-06-07 09:27:47.498610,2018-06-07 11:02:57.730661,2018-06-07 10:54:44.604441,9.565,250.0,15.26,61.1,95,2018-06-07 11:02:57.730661,True
5b1ddaf5e,JP-015440,jpl,JP-051,JP-CA-051,jpl-5,7324,America/Los_Angeles,2018-07-16 09:04:20.631425,2018-07-16 19:35:23.306470,2018-07-16 09:55:23.896467,5.616,320.0,5.75,18.0,631,2018-07-16 19:35:23.306470,False
5b2ea5630,CA-015441,caltech,CA-026,CA-CA-026,caltech-2,5648,America/Los_Angeles,2018-05-30 08:28:52.888679,2018-05-30 17:37:16.946462,2018-05-30 09:02:29.615219,3.697,350.0,4.02,11.5,548,2018-05-30 17:37:16.946462,False
5b35b000f,JP-015443,jpl,JP-031,JP-CA-031,jpl-3,3440,America/Los_Angeles,2018-06-07 09:43:58.189515,2018-06-07 13:29:01.134641,2018-06-07 11:17:55.329711,10.335,320.0,12.3,38.5,225,2018-06-07 13:29:01.134641,True
5bf3134d,JP-015444,jpl,JP-017,JP-CA-017,jpl-1,7107,America/Los_Angeles,2018-07-05 13:29:46.627534,2018-07-05 16:24:23.831063,2018-07-05 15:00:01.249480,9.927,400.0,10.68,26.7,174,2018-07-05 16:24:23.831063,True
5b48e13a4,JP-015445,jpl,JP-049,JP-CA-049,jpl-4,7182,America/Los_Angeles,2018-05-25 12:39:25.120277,2018-05-25 21:20:01.513835,2018-05-25 14:07:55.878926,9.736,350.0,10.27,29.4,520,2018-05-25 21:20:01.513835,False
5b5677cf2,CA-015446,caltech,CA-024,CA-CA-024,caltech-2,5259,America/Los_Angeles,2018-06-08 14:09:34.327281,2018-06-09 01:41:26.610886,2018-06-08 16:03:04.554198,12.485,250.0,15.44,61.7,691,2018-06-09 01:41:26.610886,True
5b2f08ccb,CA-015450,caltech,CA-049,CA-CA-049,caltech-4,6952,America/Los_Angeles,2018-05-14 13:03:56.376413,2018-05-14 20:32:25.738135,2018-05-14 13:38:49.419364,3.837,250.0,4.59,18.4,448,2018-05-14 20:32:25.738135,False
5b2136801,CA-015451,caltech,CA-002,CA-CA-002,caltech-0,5215,America/Los_Angeles,2018-07-16 11:01:05.213141,2018-07-16 13:25:22.828255,2018-07-16 13:18:07.603209,15.074,250.0,25.33,101.3,144,2018-07-16 13:25:22.828255,False
5b29048d5,JP-015452,jpl,JP-019,JP-CA-019,jpl-1,7763,America/Los_Angeles,2018-06-25 08:05:19.015639,2018-06-25 09:58:46.022481,2018-06-25 09:49:49.819034,11.496,350.0,25.35,72.4,113,2018-06-25 09:58:46.022481,True
5b20f58ab,CA-015453,caltech,CA-023,CA-CA-023,caltech-2,2414,America/Los_Angeles,2018-06-10 14:26:10.141555,2018-06-10 15:09:48.545980,2018-06-10 15:08:20.931671,4.64,250.0,8.29,33.2,43,2018-06-10 15:09:48.545980,False
5b39a27ea,CA-015454,caltech,CA-009,CA-CA-009,caltech-0,2632,America/Los_Angeles,2018-06-18 12:30:24.011920,2018-06-19 01:31:26.407766,2018-06-18 13:30:32.891717,6.616,290.0,8.23,28.4,781,2018-06-19 01:31:26.407766,True
5b21fb0f2,JP-015455,jpl,JP-042,JP-CA-042,jpl-4,3786,America/Los_Angeles,2018-05-02 08:12:27.863034,2018-05-02 11:25:33.451886,2018-05-02 09:44:11.652449,10.09,250.0,10.95,43.8,193,2018-05-02 11:25:33.451886,False
5b17291ee,CA-015456,caltech,CA-048,CA-CA-048,caltech-4,8672,America/Los_Angeles,2018-06-01 08:11:34.221403,2018-06-01 13:04:56.956744,2018-06-01 09:21:31.509682,7.695,350.0,8.54,24.4,293,2018-06-01 13:04:56.956744,False
5b2dadb90,CA-015459,caltech,CA-032,CA-CA-032,caltech-3,2503,America/Los_Angeles,2018-05-17 12:39:20.201734,2018-05-17 15:14:17.272695,2018-05-17 14:49:40.996649,14.338,350.0,35.45,101.3,154,2018-05-17 15:14:17.272695,False
5b4282234,JP-015460,jpl,JP-050,JP-CA-050,jpl-5,2062,America/Los_Angeles,2018-06-05 17:02:17.951759,2018-06-05 22:23:46.169399,2018-06-05 17:44:55.916458,4.69,320.0,5.54,17.3,321,2018-06-05 22:23:46.169399,False
5b26b9b72,CA-015461,caltech,CA-023,CA-CA-023,caltech-2,8515,America/Los_Angeles,2018-06-01 08:17:08.055169,2018-06-01 21:49:53.055271,2018-06-01 09:50:11.081626,10.236,290.0,12.51,43.1,812,2018-06-01 21:49:53.055271,False
5b4f860b7,CA-015463,caltech,CA-040,CA-CA-040,caltech-4,7536,America/Los_Angeles,2018-05-03 08:03:48.516441,2018-05-03 12:56:08.944006,2018-05-03 08:35:47.661701,3.518,290.0,4.1,14.1,292,2018-05-03 12:56:08.944006,False
5b20b284b,CA-015465,caltech,CA-049,CA-CA-049,caltech-4,2421,America/Los_Angeles,2018-07-04 14:47:31.914213,2018-07-04 17:11:12.965600,2018-07-04 15:47:11.451947,6.562,320.0,8.01,25.0,143,2018-07-04 17:11:12.965600,True
5b55714bc,CA-015466,caltech,CA-003,CA-CA-003,caltech-0,3846,America/Los_Angeles,2018-07-06 07:00:41.051844,2018-07-06 08:00:31.270857,2018-07-06 07:56:55.874682,6.187,320.0,19.29,60.3,59,2018-07-06 08:00:31.270857,False
5b1b9697c,CA-015467,caltech,CA-004,CA-CA-004,caltech-0,1640,America/Los_Angeles,2018-06-01 16:10:47.229956,2018-06-02 00:30:13.645565,2018-06-01 17:22:01.130018,7.835,250.0,8.11,32.4,499,2018-06-02 00:30:13.645565,False
5b24b93fc,CA-015468,caltech,CA-018,CA-CA-018,caltech-1,8388,America/Los_Angeles,2018-07-23 08:47:31.629860,2018-07-23 19:32:39.366589,2018-07-23 10:03:07.549480,8.316,400.0,9.53,23.8,645,2018-07-23 19:32:39.366589,True
5b2e875e6,CA-015469,caltech,CA-052,CA-CA-052,caltech-5,3186,America/Los_Angeles,2018-07-18 07:22:00.733887,2018-07-18 12:39:06.575064,2018-07-18 08:44:05.691445,9.029,350.0,10.06,28.7,317,2018-07-18 12:39:06.575064,True
5b35dead0,CA-015471,caltech,CA-043,CA-CA-043,caltech-4,1606,America/Los_Angeles,2018-07-26 10:16:32.118957,2018-07-26 16:56:17.714305,2018-07-26 11:28:04.853779,7.87,250.0,8.17,32.7,399,2018-07-26 16:56:17.714305,True
5b21fb0ee,CA-015472,caltech,CA-050,CA-CA-050,caltech-5,8801,America/Los_Angeles,2018-05-31 07:45:31.481877,2018-05-31 15:32:04.846656,2018-05-31 08:32:48.827350,5.202,290.0,5.25,18.1,466,2018-05-31 15:32:04.846656,True
5b2aeb932,CA-015474,caltech,CA-003,CA-CA-003,caltech-0,6149,America/Los_Angeles,2018-05-11 15:12:21.488473,2018-05-11 21:36:30.463982,2018-05-11 16:04:41.960611,5.758,250.0,6.37,25.5,384,2018-05-11 21:36:30.463982,False
5bc76ef9,JP-015475,jpl,JP-026,JP-CA-026,jpl-2,6729,America/Los_Angeles,2018-05-30 07:54:14.921173,2018-05-30 14:17:34.077622,2018-05-30 11:27:02.979777,23.408,320.0,23.79,74.3,383,2018-05-30 14:17:34.077622,False
5b1b4b537,CA-015476,caltech,CA-038,CA-CA-038,caltech-3,5073,America/Los_Angeles,2018-05-16 06:40:18.791084,2018-05-16 12:58:59.817064,2018-05-16 08:05:58.786039,9.423,290.0,11.11,38.3,378,2018-05-16 12:58:59.817064,True
5b2e5a2b1,CA-015478,caltech,CA-054,CA-CA-054,caltech-5,1470,America/Los_Angeles,2018-05-17 10:40:41.662288,2018-05-17 19:56:53.729236,2018-05-17 12:08:21.056474,9.642,290.0,11.26,38.8,556,2018-05-17 19:56:53.729236,False
5b241176a,CA-015479,caltech,CA-039,CA-CA-039,caltech-3,7383,America/Los_Angeles,2018-06-20 08:42:44.677578,2018-06-20 19:15:59.795241,2018-06-20 10:21:05.912416,10.819,350.0,13.28,38.0,633,2018-06-20 19:15:59.795241,True
5b18349c3,CA-015481,caltech,CA-008,CA-CA-008,caltech-0,7420,America/Los_Angeles,2018-05-18 10:42:39.866080,2018-05-18 16:34:52.955421,2018-05-18 12:52:50.614728,14.32,290.0,15.92,54.9,352,2018-05-18 16:34:52.955421,False
5b1b73a9b,JP-015484,jpl,JP-050,JP-CA-050,jpl-5,6020,America/Los_Angeles,2018-06-07 05:46:38.242740,2018-06-07 10:14:16.534865,2018-06-07 07:24:49.164378,10.8,350.0,12.25,35.0,267,2018-06-07 10:14:16.534865,True
5b3db3834,CA-015485,caltech,CA-037,CA-CA-037,caltech-3,5942,America/Los_Angeles,2018-07-23 15:06:19.865888,2018-07-23 22:23:17.837296,2018-07-23 16:02:12.629209,6.147,350.0,7.01,20.0,436,2018-07-23 22:23:17.837296,True
5b39434aa,JP-015487,jpl,JP-053,JP-CA-053,jpl-5,1860,America/Los_Angeles,2018-06-01 10:24:31.643275,2018-06-01 12:52:02.809703,2018-06-01 11:56:18.920758,10.097,250.0,12.61,50.4,147,2018-06-01 12:52:02.809703,False
5b2ded75c,JP-015488,jpl,JP-046,JP-CA-046,jpl-4,8008,America/Los_Angeles,2018-05-10 14:21:57.401144,2018-05-10 22:08:22.544937,2018-05-10 15:40:18.156813,8.618,400.0,8.96,22.4,466,2018-05-10 22:08:22.544937,True
5b29dcf52,CA-015489,caltech,CA-022,CA-CA-022,caltech-2,1525,America/Los_Angeles,2018-07-27 09:05:28.013664,2018-07-27 14:26:55.352451,2018-07-27 10:15:25.827582,7.696,350.0,9.5,27.2,321,2018-07-27 14:26:55.352451,True
5b2e4a396,JP-015490,jpl,JP-040,JP-CA-040,jpl-4,7893,America/Los_Angeles,2018-07-25 08:55:30.714634,2018-07-25 11:19:43.159343,2018-07-25 09:40:52.043810,4.989,400.0,5.92,14.8,144,2018-07-25 11:19:43.159343,True
5b497c700,CA-015491,caltech,CA-018,CA-CA-018,caltech-1,3332,America/Los_Angeles,2018-05-23 08:20:44.113402,2018-05-23 20:36:17.932880,2018-05-23 10:04:17.689065,11.392,350.0,13.99,40.0,735,2018-05-23 20:36:17.932880,True
5b163ba82,CA-015492,caltech,CA-036,CA-CA-036,caltech-3,1283,America/Los_Angeles,2018-05-22 14:29:16.864449,2018-05-22 22:30:09.900967,2018-05-22 15:57:06.170812,9.66,320.0,11.06,34.5,480,2018-05-22 22:30:09.900967,True
5b299a823,CA-015494,caltech,CA-026,CA-CA-026,caltech-2,4155,America/Los_Angeles,2018-07-04 09:03:12.601392,2018-07-04 11:44:56.762681,2018-07-04 10:37:44.063587,10.398,350.0,11.9,34.0,161,2018-07-04 11:44:56.762681,False
5b19996f9,CA-015495,caltech,CA-020,CA-CA-020,caltech-2,5014,America/Los_Angeles,2018-06-20 07:24:15.487433,2018-06-20 13:15:05.497347,2018-06-20 09:09:35.862089,11.587,290.0,11.92,41.1,350,2018-06-20 13:15:05.497347,True
5b1e6e1b0,JP-015497,jpl,JP-006,JP-CA-006,jpl-0,2833,America/Los_Angeles,2018-07-11 08:42:27.253108,2018-07-11 10:08:31.698343,2018-07-11 10:00:57.099658,8.635,290.0,10.69,36.9,86,2018-07-11 10:08:31.698343,True
5b3db2c4c,CA-015498,caltech,CA-019,CA-CA-019,caltech-1,4511,America/Los_Angeles,2018-06-15 08:48:44.166103,2018-06-15 20:51:38.909124,2018-06-15 10:41:09.402540,12.366,350.0,13.04,37.3,722,2018-06-15 20:51:38.909124,True
